min_lon,min_lat,max_lon,max_lat,date_from,date_to,sentinel_id,patch_name,image_file,label_tag,obj_ul_lon,obj_ul_lat,obj_ur_lon,obj_ur_lat,obj_br_lon,obj_br_lat,obj_bl_lon,obj_bl_lat
32.2481088550504,31.3122606534824,32.4036479836889,31.4463862159264,2019-01-22T15:56:10,2019-01-22T15:56:35,S1B_IW_GRDH_1SDV_20190122T155610_20190122T155635_014609_01B38B_28CE.SAFE,S1_20190122_155610_155635_VV_0,ow-0011.jpg,ow-0011-01-000019,32.3250720620067,31.3407785870941,32.3432953625188,31.3434217090952,32.3414620691840,31.3525780305109,32.3232387686719,31.3499349085098
29.9926528116123,31.4385420948396,30.1493138089582,31.573984128174,2019-01-22T15:56:10,2019-01-22T15:56:35,S1B_IW_GRDH_1SDV_20190122T155610_20190122T155635_014609_01B38B_28CE.SAFE,S1_20190122_155610_155635_VV_7,ow-0012.jpg,ow-0012-01-000022,30.0299220930467,31.4525856090953,30.0330203215907,31.4530650803374,30.0321791683381,31.4570176757449,30.0290809397941,31.4565382045028
31.5849797747616,31.6626955127127,31.7416407721075,31.7981375460472,2019-01-22T15:56:10,2019-01-22T15:56:35,S1B_IW_GRDH_1SDV_20190122T155610_20190122T155635_014609_01B38B_28CE.SAFE,S1_20190122_155610_155635_VV_9,ow-0013.jpg,ow-0013-01-000026,31.6607548037202,31.7253815429486,31.6686036493650,31.7265962034285,31.6667301716660,31.7353997113816,31.6588813260212,31.7341850509017
30.2713849538771,31.5573945413027,30.4280459512231,31.6928365746372,2019-01-22T15:56:10,2019-01-22T15:56:35,S1B_IW_GRDH_1SDV_20190122T155610_20190122T155635_014609_01B38B_28CE.SAFE,S1_20190122_155610_155635_VV_10,ow-0014.jpg,ow-0014-01-000027,30.3930195711672,31.6050935735468,30.3948785082936,31.6053812562921,30.3944196974286,31.6075372174234,30.3925607603022,31.6072495346782
31.1604827589652,32.7200007894267,31.5334956035081,33.0372300491453,2019-01-22T15:56:41,2019-01-22T15:57:35,S1B_IW_GRDH_1SDV_20190122T155641_20190122T155710_014609_01B38C_DBD6.SAFE,S1_20190122_155641_155735_VV_0,ow-0015.jpg,ow-0015-01-000032,31.2492838009383,32.7319597927025,31.3313890840495,32.7440563744745,31.3222371916299,32.7876617956282,31.2401319085187,32.7755652138562
30.1953890013652,33.5635238473411,30.3610448008414,33.7031398903048,2019-01-22T15:56:41,2019-01-22T15:57:35,S1B_IW_GRDH_1SDV_20190122T155641_20190122T155710_014609_01B38C_DBD6.SAFE,S1_20190122_155641_155735_VV_2,ow-0016.jpg,ow-0016-01-000034,30.2488429967842,33.6475827193052,30.2592461144022,33.6491654062707,30.2572147230792,33.6583558948618,30.2468116054611,33.6567732078963
29.9518159951448,33.5345568376997,30.1134226543866,33.6708692486275,2019-01-22T15:56:41,2019-01-22T15:57:35,S1B_IW_GRDH_1SDV_20190122T155641_20190122T155710_014609_01B38C_DBD6.SAFE,S1_20190122_155641_155735_VV_3,ow-0017.jpg,ow-0017-01-000042,30.0842404702454,33.6181463276436,30.0869977908703,33.6185722938255,30.0863512497739,33.6214558380287,30.0835939291489,33.6210298718469
30.0663059719826,33.6503239961792,30.2279126312244,33.786636407107,2019-01-22T15:56:41,2019-01-22T15:57:35,S1B_IW_GRDH_1SDV_20190122T155641_20190122T155710_014609_01B38C_DBD6.SAFE,S1_20190122_155641_155735_VV_4,ow-0018.jpg,ow-0018-01-000052,30.2128130097618,33.6691484298035,30.2242664954348,33.6709178277894,30.2237815896125,33.6730804859419,30.2123281039394,33.6713110879559
30.6053802378315,34.2752850057587,30.7674633950958,34.4105888297008,2019-01-22T15:56:41,2019-01-22T15:57:35,S1B_IW_GRDH_1SDV_20190122T155710_20190122T155735_014609_01B38C_4548.SAFE,S1_20190122_155641_155735_VV_5,ow-0019.jpg,ow-0019-01-000062,30.6607307494400,34.3267395436965,30.7183956272836,34.3351520219335,30.7131847213654,34.3592906575295,30.6555198435218,34.3508781792925
30.7436871856861,34.2973201266583,30.9057703429504,34.4326239506005,2019-01-22T15:56:41,2019-01-22T15:57:35,S1B_IW_GRDH_1SDV_20190122T155710_20190122T155735_014609_01B38C_4548.SAFE,S1_20190122_155641_155735_VV_6,ow-0020.jpg,ow-0020-01-000063,30.8192120770618,34.3608226138947,30.8295017206919,34.3623237252530,30.8274795780968,34.3716909569769,30.8171899344667,34.3701898456186
30.222452150864,33.0123278086491,30.382644230855,33.1479461021394,2019-01-23T03:58:50,2019-01-23T04:00:29,S1B_IW_GRDH_1SDV_20190123T035915_20190123T035940_014616_01B3CB_38CE.SAFE,S1_20190123_035850_040029_VV_0,ow-0021.jpg,ow-0021-01-000064,30.3425324666100,33.1075594807812,30.2700773360185,33.1185029362646,30.2557811281644,33.0526234978728,30.3282362587559,33.0416800423894
30.8432666744461,32.123338781759,31.0021668986489,32.260101379388,2019-01-23T03:58:50,2019-01-23T04:00:29,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,S1_20190123_035850_040029_VV_1,ow-0022.jpg,ow-0022-01-000065,30.9478379929530,32.1684344147484,30.9451370718625,32.1688707478668,30.9447724059069,32.1672496006119,30.9474733269975,32.1668132674935
30.1099611663675,32.0684893669486,30.2682186113911,32.204378963783,2019-01-23T03:58:50,2019-01-23T04:00:29,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,S1_20190123_035850_040029_VV_2,ow-0023.jpg,ow-0023-01-000070,30.2081964013381,32.1461310736205,30.1734048522030,32.1515175182144,30.1679915488696,32.1264873245370,30.2027830980047,32.1211008799430
30.8189936973961,31.8418352510543,30.9777894015904,31.9784545165385,2019-01-23T03:58:50,2019-01-23T04:00:29,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,S1_20190123_035850_040029_VV_3,ow-0024.jpg,ow-0024-01-000071,30.9121571754186,31.9071902223924,30.8807702323120,31.9122254516020,30.8764223966697,31.8927723065425,30.9078093397763,31.8877370773329
30.5687971361223,31.7232667049639,30.7274865164969,31.8597417547657,2019-01-23T03:58:50,2019-01-23T04:00:29,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,S1_20190123_035850_040029_VV_4,ow-0025.jpg,ow-0025-01-000074,30.6869578321877,31.7937124079037,30.6516052983569,31.7993443050474,30.6499254631869,31.7917795397867,30.6852779970176,31.7861476426430
30.1759207105299,31.5675800576648,30.3333199190155,31.7036711386166,2019-01-23T03:58:50,2019-01-23T04:00:29,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,S1_20190123_035850_040029_VV_6,ow-0026.jpg,ow-0026-01-000076,30.2941607511381,31.6176746760178,30.2891952394734,31.6184554399621,30.2881411609882,31.6135924569218,30.2931066726530,31.6128116929775
30.0690189277163,31.4080111891696,30.2264181362019,31.5441022701215,2019-01-23T03:58:50,2019-01-23T04:00:29,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,S1_20190123_035850_040029_VV_8,ow-0027.jpg,ow-0027-01-000079,30.1537732119087,31.4773396960039,30.1440490848986,31.4788686920615,30.1433073259646,31.4754465928850,30.1530314529746,31.4739175968274
32.3565767892852,31.3165288071637,32.5141162273121,31.4530319412504,2019-01-29T15:47:46,2019-01-29T15:49:26,S1B_IW_GRDH_1SDV_20190129T154811_20190129T154836_014711_01B6D1_C6CA.SAFE,S1_20190129_154746_154926_VV_0,ow-0028.jpg,ow-0028-01-000080,32.4315798539778,31.3824956532288,32.4406560718190,31.3839562358493,32.4398585179449,31.3875580575984,32.4307823001037,31.3860974749780
32.0726413352443,31.7668522578013,32.2311896176961,31.9034659945072,2019-01-29T15:47:46,2019-01-29T15:49:26,S1B_IW_GRDH_1SDV_20190129T154811_20190129T154836_014711_01B6D1_C6CA.SAFE,S1_20190129_154746_154926_VV_1,ow-0029.jpg,ow-0029-01-000081,32.1508664851999,31.8273415772479,32.1577145905756,31.8284426795281,32.1549800830060,31.8406889510212,32.1481319776303,31.8395878487410
32.5060498887559,31.451628738932,32.9789912256533,31.8593844919375,2019-01-30T03:50:40,2019-01-30T03:52:19,S1B_IW_GRDH_1SDV_20190130T035130_20190130T035155_014718_01B710_492E.SAFE,S1_20190130_035040_035219_VV_0,ow-0030.jpg,ow-0030-01-000082,32.8378581191204,31.5235296708357,32.7932569706241,31.5306558807144,32.7880690536832,31.5072407727815,32.8326702021795,31.5001145629028
30.1925865755649,31.4487356058421,30.3488881730549,31.5833497726561,2019-02-02T16:04:49,2019-02-02T16:06:29,S1A_IW_GRDH_1SDV_20190202T160514_20190202T160539_025753_02DD0D_CACF.SAFE,S1_20190202_160449_160629_VV_0,ow-0031.jpg,ow-0031-01-000089,30.2340957844952,31.5354343044456,30.2376319239686,31.5359444763088,30.2372335805092,31.5379280460953,30.2336974410358,31.5374178742322
30.3183729871757,31.5038598199817,30.4744826000588,31.6383055711736,2019-02-02T16:04:49,2019-02-02T16:06:29,S1A_IW_GRDH_1SDV_20190202T160514_20190202T160539_025753_02DD0D_CACF.SAFE,S1_20190202_160449_160629_VV_1,ow-0032.jpg,ow-0032-01-000099,30.3747685859178,31.6174965268128,30.3795521205722,31.6181812372084,30.3783301094857,31.6243114871556,30.3735465748312,31.6236267767600
29.9731182458007,31.4993475973636,30.129727884129,31.6342877137253,2019-02-02T16:04:49,2019-02-02T16:06:29,S1A_IW_GRDH_1SDV_20190202T160514_20190202T160539_025753_02DD0D_CACF.SAFE,S1_20190202_160449_160629_VV_2,ow-0033.jpg,ow-0033-01-000101,30.0279038932868,31.5529685826796,30.0318548865025,31.5535476041868,30.0313403088230,31.5560727718059,30.0273893156073,31.5554937502987
31.7170186929962,34.5581983868181,31.8779053467023,34.6921389452287,2019-02-03T15:56:41,2019-02-03T15:57:35,S1B_IW_GRDH_1SDV_20190203T155710_20190203T155735_014784_01B937_1B6C.SAFE,S1_20190203_155641_155735_VV_0,ow-0034.jpg,ow-0034-01-000104,31.8505268332643,34.6281455347869,31.8558998956844,34.6288777112513,31.8541861394028,34.6373374792565,31.8488130769827,34.6366053027921
29.9409749743532,31.4915513076471,30.097374863998,31.6261331044374,2019-02-08T16:04:05,2019-02-08T16:05:45,S1B_IW_GRDH_1SDV_20190208T160430_20190208T160455_014857_01BBA6_8575.SAFE,S1_20190208_160405_160545_VV_1,ow-0035.jpg,ow-0035-01-000105,29.9999135198803,31.4969208374896,30.0568311471997,31.5052363277548,30.0422459354368,31.5768506777960,29.9853283081174,31.5685351875308
31.6162705523484,31.8473702133644,31.7738271576342,31.9828328542238,2019-02-11T03:50:40,2019-02-11T03:52:19,S1B_IW_GRDH_1SDV_20190211T035130_20190211T035155_014893_01BCCD_79F7.SAFE,S1_20190211_035040_035219_VV_1,ow-0036.jpg,ow-0036-01-000106,31.7033240098523,31.9339125584844,31.6950001360883,31.9351776509702,31.6866213587236,31.8955703768470,31.6949452324876,31.8943052843611
33.2521093850772,34.1848006109154,33.5183727428374,34.4059111546604,2019-02-12T03:42:57,2019-02-12T03:44:37,S1A_IW_GRDH_1SDV_20190212T034322_20190212T034347_025891_02E1DC_948A.SAFE,S1_20190212_034257_034437_VV_0,ow-0037.jpg,ow-0037-01-000107,33.5150345458645,34.3597859683621,33.3221913767611,34.3863732760635,33.3119547110230,34.3374647734815,33.5047978801265,34.3108774657801
33.3329003706692,33.6126366870479,33.4929609131177,33.7469616685149,2019-02-12T03:42:57,2019-02-12T03:44:37,S1A_IW_GRDH_1SDV_20190212T034322_20190212T034347_025891_02E1DC_948A.SAFE,S1_20190212_034257_034437_VV_4,ow-0038.jpg,ow-0038-01-000108,33.3809939277401,33.6652164977401,33.3669359946434,33.6671923542499,33.3649699272465,33.6576552393739,33.3790278603432,33.6556793828642
33.1835396769526,33.5664241895452,33.3433938975962,33.7005716564619,2019-02-12T03:42:57,2019-02-12T03:44:37,S1A_IW_GRDH_1SDV_20190212T034322_20190212T034347_025891_02E1DC_948A.SAFE,S1_20190212_034257_034437_VV_5,ow-0039.jpg,ow-0039-01-000111,33.2927276453269,33.6362668562252,33.2750510418004,33.6387304084775,33.2726957718529,33.6272152683418,33.2903723753793,33.6247517160895
33.8344340903076,32.8529433497154,33.9933031577273,32.9882773600232,2019-02-12T03:42:57,2019-02-12T03:44:37,S1A_IW_GRDH_1SDV_20190212T034347_20190212T034412_025891_02E1DC_27C4.SAFE,S1_20190212_034257_034437_VV_7,ow-0040.jpg,ow-0040-01-000115,33.9472906697449,32.9518891932199,33.9247100931539,32.9552285803419,33.9180141846373,32.9227835505219,33.9405947612283,32.9194441633999
33.4009007022888,34.5936212392266,33.5644443483513,34.7299613312772,2019-02-17T03:51:16,2019-02-17T03:52:58,S1A_IW_GRDH_1SDV_20190217T035116_20190217T035141_025964_02E473_BCD6.SAFE,S1_20190217_035116_035258_VV_0,ow-0041.jpg,ow-0041-01-000117,33.5165049996524,34.6797042050252,33.5074922494398,34.6810884099422,33.5059362385043,34.6742455928540,33.5149489887170,34.6728613879370
31.0112814413184,32.7003784897522,31.1695105756365,32.8348636945592,2019-02-17T03:51:16,2019-02-17T03:52:58,S1A_IW_GRDH_1SDV_20190217T035206_20190217T035231_025964_02E473_9766.SAFE,S1_20190217_035116_035258_VV_3,ow-0042.jpg,ow-0042-01-000119,31.1045268432783,32.7848633258257,31.0744152045112,32.7891735253806,31.0687692377382,32.7614547763406,31.0988808765053,32.7571445767858
33.6461651410176,33.5785919444989,33.806385613042,33.7131971375521,2019-02-18T03:42:34,2019-02-18T03:43:49,S1B_IW_GRDH_1SDV_20190218T034259_20190218T034324_014995_01C035_58C9.SAFE,S1_20190218_034234_034349_VV_8,ow-0043.jpg,ow-0043-01-000120,33.7832137825569,33.6898045776672,33.7059558848421,33.7008546584363,33.6845735812082,33.5983232748701,33.7618314789230,33.5872731941010
33.609741855221,33.4379854907308,33.7684766527212,33.5727452404153,2019-02-18T03:42:34,2019-02-18T03:43:49,S1B_IW_GRDH_1SDV_20190218T034259_20190218T034324_014995_01C035_58C9.SAFE,S1_20190218_034234_034349_VV_9,ow-0044.jpg,ow-0044-01-000121,33.6981837213411,33.5179534273212,33.6806112071832,33.5204861892516,33.6753831312243,33.4945594349458,33.6929556453822,33.4920266730154
35.3536456839545,34.5510796768405,35.5148882833061,34.6850494255904,2019-02-19T03:34:54,2019-02-19T03:36:34,S1A_IW_GRDH_1SDV_20190219T033454_20190219T033519_025993_02E57A_9BA8.SAFE,S1_20190219_033454_033634_VV_1,ow-0045.jpg,ow-0045-01-000122,35.4456473416289,34.6218601332210,35.4235616874344,34.6249032110155,35.4214606943105,34.6148353468978,35.4435463485050,34.6117922691033
32.3750153887423,31.2803347953496,32.5304222416691,31.4148094790268,2019-02-21T15:56:37,2019-02-21T15:58:17,S1A_IW_GRDH_1SDV_20190221T155702_20190221T155727_026030_02E6CF_D766.SAFE;S1A_IW_GRDH_1SDV_20190221T155637_20190221T155702_026030_02E6CF_CB00.SAFE,S1_20190221_155637_155817_VV_1,ow-0046.jpg,ow-0046-01-000123,32.4422869446580,31.3197360581198,32.4735396067417,31.3242446282279,32.4692015225316,31.3460559204081,32.4379488604479,31.3415473503000
31.7742331161828,31.5447836176374,31.9312634505153,31.6799842917172,2019-02-21T15:56:37,2019-02-21T15:58:17,S1A_IW_GRDH_1SDV_20190221T155702_20190221T155727_026030_02E6CF_D766.SAFE,S1_20190221_155637_155817_VV_3,ow-0047.jpg,ow-0047-01-000124,31.8393302310476,31.6150389046942,31.8416195054342,31.6153787822172,31.8413215530817,31.6168216069901,31.8390322786951,31.6164817294671
32.1106823141561,31.7406630454651,32.2673606601755,31.8753887083078,2019-02-21T15:56:37,2019-02-21T15:58:17,S1A_IW_GRDH_1SDV_20190221T155702_20190221T155727_026030_02E6CF_D766.SAFE,S1_20190221_155637_155817_VV_4,ow-0048.jpg,ow-0048-01-000126,32.1790070368315,31.8002642285394,32.1944276172011,31.8025003143212,32.1918415348956,31.8153010088872,32.1764209545260,31.8130649231055
31.8423599734947,31.8410107928225,31.9992757920254,31.9760557976229,2019-02-21T15:56:37,2019-02-21T15:58:17,S1A_IW_GRDH_1SDV_20190221T155702_20190221T155727_026030_02E6CF_D766.SAFE,S1_20190221_155637_155817_VV_5,ow-0049.jpg,ow-0049-01-000128,31.9214347513347,31.9149407239338,31.9287220943624,31.9160142959703,31.9277608440552,31.9207029886346,31.9204735010274,31.9196294165981
31.4651607898858,31.885911728728,31.6223056400202,32.0212681940015,2019-02-21T15:56:37,2019-02-21T15:58:17,S1A_IW_GRDH_1SDV_20190221T155702_20190221T155727_026030_02E6CF_D766.SAFE,S1_20190221_155637_155817_VV_6,ow-0050.jpg,ow-0050-01-000130,31.5416121213071,31.9514127717418,31.5470206908598,31.9522219548314,31.5461953185657,31.9561901399417,31.5407867490129,31.9553809568521
30.5538286332705,32.7821448326256,30.7137750437628,32.9183023081429,2019-02-22T03:59:26,2019-02-22T04:01:06,S1A_IW_GRDH_1SDV_20190222T040016_20190222T040041_026037_02E70F_FF4E.SAFE,S1_20190222_035926_040106_VV_0,ow-0051.jpg,ow-0051-01-000131,30.6385563256996,32.8560064954783,30.6303610255159,32.8572783442446,30.6273377178331,32.8435881185460,30.6355330180168,32.8423162697797
31.0810345683258,32.1480601958649,31.2404828457198,32.2849997820805,2019-02-22T03:59:26,2019-02-22T04:01:06,S1A_IW_GRDH_1SDV_20190222T040016_20190222T040041_026037_02E70F_FF4E.SAFE,S1_20190222_035926_040106_VV_3,ow-0052.jpg,ow-0052-01-000132,31.2247654556147,32.2179198322075,31.1606283603299,32.2283214114345,31.1483172763964,32.1740821919915,31.2124543716813,32.1636806127646
30.0502859360417,31.4930344158087,30.2080854905203,31.6291455566253,2019-02-22T03:59:26,2019-02-22T04:01:06,S1A_IW_GRDH_1SDV_20190222T040041_20190222T040106_026037_02E70F_5AD5.SAFE,S1_20190222_035926_040106_VV_4,ow-0053.jpg,ow-0053-01-000134,30.1393355125538,31.5801795364768,30.1262660024298,31.5822269121654,30.1177792925277,31.5431288002985,30.1308488026517,31.5410814246099
32.1275270433318,31.3950301145019,32.2857262667972,31.5317998010862,2019-02-22T15:47:45,2019-02-22T15:49:25,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_1,ow-0054.jpg,ow-0054-01-000135,32.2050752807181,31.4588694008571,32.2110713695538,31.4598438105449,32.2095756592550,31.4665075956903,32.2035795704192,31.4655331860025
32.3428322725593,31.5790740982002,32.5012734170325,31.7155425817337,2019-02-22T15:47:45,2019-02-22T15:49:25,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_2,ow-0055.jpg,ow-0055-01-000140,32.3936641971566,31.5901934470825,32.4138028279420,31.5934088720192,32.4124445436543,31.5995317040435,32.3923059128689,31.5963162791069
32.1185896297262,31.788649198365,32.2771383509366,31.9252629350708,2019-02-22T15:47:45,2019-02-22T15:49:25,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_3,ow-0056.jpg,ow-0056-01-000143,32.2532253079437,31.8111960584716,32.2544704358100,31.8113962588862,32.2540683251515,31.8131971811646,32.2528231972852,31.8129969807500
31.8879877199156,31.8065205483006,32.0467444645267,31.9434201440295,2019-02-22T15:47:45,2019-02-22T15:49:25,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_5,ow-0057.jpg,ow-0057-01-000149,31.9743487499714,31.8697593893735,31.9799465994421,31.8706720045251,31.9792541953022,31.8737337904967,31.9736563458316,31.8728211753451
32.2606034569676,31.3324732563315,32.4774026731093,31.5202015182103,2019-02-23T03:50:40,2019-02-23T03:52:19,S1B_IW_GRDH_1SDV_20190223T035130_20190223T035155_015068_01C287_0DC8.SAFE,S1_20190223_035040_035219_VV_0,ow-0058.jpg,ow-0058-01-000153,32.3243166079210,31.4941845467127,32.3135883982149,31.4958882996612,32.3120876879719,31.4890452841883,32.3228158976780,31.4873415312398
32.3962474848501,31.2115450877236,32.5536657666894,31.3479073354745,2019-02-23T03:50:40,2019-02-23T03:52:19,S1B_IW_GRDH_1SDV_20190223T035130_20190223T035155_015068_01C287_0DC8.SAFE,S1_20190223_035040_035219_VV_4,ow-0059.jpg,ow-0059-01-000155,32.4800538673019,31.3066915270230,32.4767543428880,31.3072191430650,32.4758799355189,31.3032571628563,32.4791794599329,31.3027295468143
34.4965653765111,33.98532161898,34.6591719918752,34.1208272963989,2019-02-24T03:42:57,2019-02-24T03:44:37,S1A_IW_GRDH_1SDV_20190224T034322_20190224T034347_026066_02E816_1321.SAFE,S1_20190224_034257_034437_VV_1,ow-0060.jpg,ow-0060-01-000161,34.5811970226152,34.0629926034214,34.5790598186108,34.0633104068709,34.5782124174534,34.0595315140747,34.5803496214578,34.0592137106251
34.4524640035623,33.8515001129875,34.6133898135512,33.9869631794281,2019-02-24T03:42:57,2019-02-24T03:44:37,S1A_IW_GRDH_1SDV_20190224T034322_20190224T034347_026066_02E816_1321.SAFE,S1_20190224_034257_034437_VV_2,ow-0061.jpg,ow-0061-01-000165,34.5632961889989,33.9379472784734,34.5168006572269,33.9448676765950,34.5086207705319,33.9072349171679,34.5551163023039,33.9003145190462
34.037571806872,32.7688300358167,34.1966713552873,32.9044808370159,2019-02-24T03:42:57,2019-02-24T03:44:37,S1A_IW_GRDH_1SDV_20190224T034347_20190224T034412_026066_02E816_11C9.SAFE,S1_20190224_034257_034437_VV_3,ow-0062.jpg,ow-0062-01-000166,34.1086223647699,32.8282625106528,34.0974478902010,32.8299410792938,34.0966928121692,32.8263354138850,34.1078672867381,32.8246568452440
30.0366997097846,31.3873768512098,30.1930970190087,31.5219583444092,2019-03-04T16:04:04,2019-03-04T16:05:44,S1B_IW_GRDH_1SDV_20190304T160429_20190304T160454_015207_01C72A_60D4.SAFE,S1_20190304_160404_160544_VV_1,ow-0063.jpg,ow-0063-01-000169,30.1126985274030,31.4497139799780,30.1180994468784,31.4505030065192,30.1141786326606,31.4697562022246,30.1087777131852,31.4689671756834
30.1591893057404,32.8228308449015,30.3550498934555,32.9898087282676,2019-03-05T15:56:37,2019-03-05T15:58:17,S1A_IW_GRDH_1SDV_20190305T155727_20190305T155752_026205_02ED1B_9DEA.SAFE,S1_20190305_155637_155817_VV_0,ow-0064.jpg,ow-0064-01-000170,30.3077001987936,32.9393350599225,30.3146313999134,32.9404182124484,30.3131475208949,32.9470941667718,30.3062163197751,32.9460110142460
31.3486992336662,31.52314282823,31.5059576745099,31.6586547835145,2019-03-05T15:56:37,2019-03-05T15:58:17,S1A_IW_GRDH_1SDV_20190305T155702_20190305T155727_026205_02ED1B_0DF1.SAFE,S1_20190305_155637_155817_VV_2,ow-0065.jpg,ow-0065-01-000178,31.4255892356376,31.5889618206703,31.4293319711611,31.5895260906232,31.4282361608483,31.5947573745063,31.4244934253248,31.5941931045533
